part_num,name,part_cat_id,part_material
2596,Door 1 x 9 x 11 with Clips,16,Plastic
2793c01,Pneumatic Cylinder with 2 Inlets Medium (48mm) with Black Top,22,Plastic
3742c01,"Plant, Flower Small [Complete Sprue of Four]",76,Plastic
31023,"Duplo Door 1 x 4 x 4 with Four Panes, Different Size and Curved Top",4,Plastic
86500,Dome Hemisphere 4 x 4,20,Plastic
4332,Equipment Brush / Broom,27,Plastic
4440,"Fabuland, Tool Fuel Can / Jerrycan",42,Plastic
92207,Large Figure Weapon Saw,41,Plastic
30350c,Tile Special 2 x 3 with 2 Clips [Thick U Clips],15,Plastic
85974,Hair Mid-Length with Part over Front of Right Shoulder,65,Plastic
26007,Hat Conical Asian with Raised Center,65,Plastic
787c04,"Fabuland, Roof Support with Green Roof Slope with Chimney Hole",42,Plastic
20310,Brick Special 1 x 1 with Scroll with Open Stud,5,Plastic
32195b,"Technic Steering Arm 6.5 x 2 with Towball Socket Rounded, Chamfered",25,Plastic
735,"Magnet Coupling, Train, for Train Base",39,Plastic
973p26,Torso Patch Pocket Shirt Print,60,Plastic
2145,Brick Arch 2 x 6 x 5 Ornamented,34,Plastic
40235,Hat Turban Wrap with Hole,65,Plastic
4534,Cupboard 2 x 3 x 4,7,Plastic
2623,"Boat Hull Section, Bow Top 8 x 10 x 1",35,Plastic
41665,"Large Figure Skeletal, Torso, Beam 2 x 4 x 7 Angled",41,Plastic
80039,Road Sign Round with Left Turn Prohibited Print,38,Plastic
6479,Duplo Table 3 x 4 x 1 1/2 with 4 Top Studs,4,Plastic
26601,Wedge Plate 2 x 2 Cut Corner,49,Plastic
30077,Fence 1 x 6 x 2,32,Plastic
60640,"Hand Troll, Right with Technic Pin",60,Plastic
11091,"Creature Body Part, Wing 9L with Stylized Feathers",75,Plastic
3087ac01,Window 1 x 1 x 1 Classic with Solid Stud [Complete],16,Plastic
3081bc01,"Window 1 x 2 x 2 Classic, Extended Lip, Hollow Studs [with Glass]",16,Plastic
32489,"Large Figure Skeletal, Torso, Gearbox",41,Plastic
2409,Panel 10 x 10 x 12 Quarter Dome,23,Plastic
59228,"Creature, Horse / Thestral, Skeletal / Skeleton",28,Plastic
54095,Slope Curved 8 x 8 x 2 Double,37,Plastic
15793,Duplo Flag Wavy 2 x 5,4,Plastic
31625,Duplo Technic Tube with Worm Gear,4,Plastic
11293,Aircraft Fuselage Curved Forward 6 x 8 Top,47,Plastic
457,Homemaker Figure Tool Oar / Paddle,27,Plastic
97784,Equipment Cupcake Holder [Kitchen Implements Kit],27,Plastic
97790,Equipment Frying Pan [Kitchen Implements Kit],27,Plastic
586c01,"String Reel Winch 4 x 4 x 2 with Metal Handle, Red Drum",31,Plastic
18909,Cone Half 6 x 3 x 6 (Elliptic Paraboloid),20,Plastic
87797,"Large Figure Foot, Type 1",41,Plastic
93090,Bag / Handbag / Purse Round with Ruffle [Plain],27,Plastic
6490,Duplo Plate 8 x 16,4,Plastic
95344,Bucket 1 x 1 x 1 Handle,7,Plastic
43702,Sports Basketball [Plain],27,Plastic
4522,Tool Hammer / Mallet Large,73,Plastic
2621,Wedge Plate 9 x 10 Boat Bow,49,Plastic
41897,Tyre 56 x 28 ZR Street,29,Rubber
4536,Cupboard 2 x 3 Drawer,7,Plastic
73825,Bracket 1 x 1 - 1 x 2 Inverted,9,Plastic
15395,Brick Round 2 x 2 Dome Bottom [Open Stud],20,Plastic
55969,"Sensor, Light, NXT",45,Plastic
85976,"Vehicle Track, Train, Plastic, Narrow, Curve",36,Plastic
87807,"Large Figure Chest Cover, Armor with Rounded Shoulders",41,Plastic
30115,"Animal, Snake, Small",28,Plastic
47404,"Boat Hull Section, Brick 10 x 12 x 1 with 4 x 6 Cutout",35,Plastic
52035,"Fairing, Motorcycle, Modern",36,Plastic
23800,Wheel 62.3 x 42 Technic Racing Large,29,Plastic
6255,"Plant, 1 x 1 x 2/3 - 3 Large Leaves",76,Plastic
30459,"Animal Body Part, Dinosaur, Tyrannosaurus Rex / Spinosaurus Head [Plain]",75,Plastic
56904,Wheel 30 x 14,29,Plastic
29120,Slope Curved 2 x 1 with Stud Notch Left,37,Plastic
3852,Equipment Hairbrush [Undetermined Handle Length],27,Plastic
90638,"Large Figure Limb Cover, Size 6, Armor with Ball Joint Socket",41,Plastic
6043,Brick Special Octagonal 2 x 2 x 3 1/3 Corner,5,Plastic
54120,Tyre 94.8 x 44 R Balloon,29,Rubber
2542,Equipment Oar / Paddle,27,Plastic
6042,Brick Special Octagonal 2 x 2 x 3 1/3 with Side Studs,5,Plastic
6881b,Tile 6 x 6 with Central Bottom Tube,19,Plastic
68196,"Technic Panel Curved 5 x 13 x 2 Tapered, Right",40,Plastic
88704,Equipment Whip - Bent,27,Plastic
15627,Panel 1 x 6 x 6 with Window,23,Plastic
90639,"Large Figure Limb Cover, Size 5, Armor with Ball Joint Socket",41,Plastic
20105,"Launcher, Weapon Crossbow Shooter",68,Plastic
4866,Windscreen 3 x 4 x 1 1/3 with 6 Studs on Top,47,Plastic
18897,Brick Round 6 x 6 with 4 Side Pin Holes and Center Hole,20,Plastic
6254,Food Ice Cream Scoops,27,Plastic
2998,Wheel 81.6 x 34 Six Spoke,29,Plastic
15343,Leg Mechanical (Hero Factory),61,Plastic
40395,"Animal / Creature Body Part, Tail / Neck, Base Section with Black Pin",75,Plastic
35044,Plate Special 4 x 4 with 3 x 3 Quarter Round Cutout,21,Plastic
32195a,"Technic Steering Arm 6.5 x 2 with Towball Socket Rounded, Un-Chamfered",25,Plastic
2146,Belville / Fabuland Skateboard,42,Plastic
4537,Duplo Support Brick 2 x 4 x 3,4,Plastic
973pdd,Minifig Torso with Blue Plaid Shirt Print,60,Plastic
92402,Tyre 30.4 x 14 Offset Tread [Centre Band],29,Rubber
23949,Slope 45° 2 x 6,3,Plastic
95345,"Equipment Pitchfork / Fork, Flat End [Soft]",27,Plastic
26831,"Large Figure Limb Cover, Armor with Ball Joint Socket and 2 Holes [Plain]",41,Plastic
98107,Dome Hemisphere 11 x 11 with 2 x 2 Studs on Top,20,Plastic
42409,Snowflake / Star 4 x 4,33,Plastic
17346,Hair Long Straight with Bangs - Rubber,65,Rubber
87796,"Large Figure Skeletal, Limb, Angular with Ball Joint and Ball Socket",41,Plastic
18908,Glass for Aircraft Fuselage Curved Forward 6 x 10 Top with 5 Window Panes,47,Plastic
11092,Gorilla Fist / Hand,27,Plastic
19141,Equipment Scabbard for Two Swords,27,Plastic
93250,Minifig Neckwear Wings (Mummy) [Plain],71,Plastic
11253,Sports Roller Skate,27,Plastic
32475,"Large Figure Foot, with Ball Joint Socket 3 x 6 x 2 1/3",41,Plastic
54096,"Slope, Curved 8 x 8 x 2 Double with Cutout",47,Plastic
33025,"Belville / Scala, Equipment, Hair Dryer",42,Plastic
97793,Equipment Hand Mixer [Kitchen Implements Kit],27,Plastic
3660a,Slope Inverted 45° 2 x 2 [Round Bottom Pin],3,Plastic
11290,Slope Curved 2 x 8 x 2 Double,37,Plastic
97787,Equipment Spatula [Kitchen Implements Kit],27,Plastic
12799,Pullback Motor 6 x 3 x 5,44,Plastic
15790,"Propeller 3 Blade 9 Diameter with Pin Hole, Recessed Center",35,Plastic
33031,Box 3.5 x 3.5 x 1.3 with Hinged Lid,7,Plastic
92199,Large Figure Chest Badge with 'H' Hero Factory Logo Design,41,Plastic
30239,"Plant, Leaves 6 x 5 Swordleaf with Clip [Thick U Clip]",76,Plastic
93223,"Minifig Neckwear Beard and Mustache, Short",71,Plastic
64330,Large Figure Mask Cendox V1 / Kaxium V3 Flip Mask,41,Plastic
98835,"Vehicle Body, Wheel Arch / Mudguard 3 x 4 x 1 2/3 Low Profile, Curved Front",36,Plastic
973p81,"Minifig Torso with Octan ""OIL"" Badge Print",60,Plastic
50903,Large Figure Spinner Rod 2.5L with Gear 8 Tooth (Rhotuka),68,Plastic
28660,"Arm, Short, with Technic Pin",60,Plastic
973p7h,"Minifig Torso with Jacket, Pink Shirt, Ring on Necklace Print",60,Plastic
18990,Windscreen 4 x 4 x 1 2/3 Canopy Half Sphere with Handle,47,Plastic
18827,Minifig Neckwear Armor Space with Shoulder Protection and 2 Clips [Plain],71,Plastic
30601,Brick Sloped 2 x 2 No Studs with Angled Side Block Extensions,3,Plastic
87685,Headwear Accessory Plume Dragon Wing Left,72,Plastic
2041,"Fabuland, Bench Seat",42,Plastic
4430,"Fabuland, Equipment Teapot",42,Plastic
11618,"Headwear Accessory Bow with Heart, Long Ribbon and Pin",72,Plastic
90460,"Hat, Wizard, Slightly Textured [New Version]",65,Plastic
962,Slope 45° 2 x 2 Double Convex / Double Concave,3,Plastic
32104c01,"Hub, Scout Brick [Complete Assembly]",45,Plastic
35962,Duplo Train Action Plate [PLAIN],4,Plastic
4197,Duplo Brick 2 x 6 x 2 with Curved Ends,4,Plastic
33122,"Animal, Starfish",28,Plastic
2525,Flag 6 x 4 with O-Clips,38,Plastic
62386,"Large Figure Foot, with Ball Joint Socket with Flat Top 3 x 6 x 2 1/3",41,Plastic
3492c01,Crane Bucket [Complete Assembly],34,Plastic
47674,"Pod, Center Barrel Section 10 x 10 x 3 1/3 X-Pod",7,Plastic
453bc01,Window 1 x 4 x 2 Classic with Long Sill [Complete],16,Plastic
43374,Sports Basketball Net,27,Plastic
12885,Equipment Paint Roller Brush Handle Edge On Handle,27,Plastic
47675,"Pod, Top Cap 9 x 9 x 1 1/3 X-Pod",7,Plastic
4627,Tool Jack Lifter,73,Plastic
48208,Wedge Plate 6 x 4 Left,49,Plastic
93140,Equipment Stretcher [No Bottom Hinges],27,Plastic
787,"Fabuland, Roof Support Slope 6 x 2",42,Plastic
13754,"Pod, Round, Half, Alien 2 x 4 x 2",7,Plastic
94161,Window 1 x 2 x 2 2/3 Shutter with Rounded Top,16,Plastic
89681,Plate Round Corners Double 4 x 6 with 2 x 2 Cutout and 2 x 6 Raised Studs,21,Plastic
64251,"Large Figure Hand, Fist with Axle Hole, 3 Fingers",41,Plastic
30614,Roof Piece 6 x 6 x 3 Peaked,3,Plastic
25386,Food Hot Dog Bun,27,Plastic
13608,Weapon Gun Ray / Sci Fi - Rounded Heat Diffusers,73,Plastic
16770,"Creature Body Part, Barb Large (Claw, Talon) with Clip",75,Plastic
4223,"Fabuland, Table",42,Plastic
973p43,Torso Castle Black Falcon Print Old Style Torso with Rounder Bottomed Shield and Black Neck Marking,60,Plastic
60800a,Window 1 x 2 x 3 Shutter with Hinges and Handle,16,Plastic
25379,"Hair Flat Top, Short with Straight Even Side Sections",65,Plastic
22402,"Minifig Neckwear Armor Breastplate with Shoulder Pads Large, Pentagonal Hole in Front and 4 Studs on Back",71,Plastic
93550,Weapon Sword / Foil / Épée,73,Plastic
47715,Pullback Motor 9 x 4 x 2 2/3,44,Plastic
56630,"Neckwear Cape, Scalloped 5 Points [Traditional Starched Fabric]",71,Cloth
11209,Tyre 21 x 9.9,29,Rubber
4747,"Brick Special 2 x 4 with Coupling, Male",5,Plastic
2336,"Brick Special, Cockpit Space Nose",5,Plastic
185c01,"Boat Hull Section, Middle 6 x 8 x 3 1/3 with Light Gray Deck",35,Plastic
15090,"Animal Body Part, Hand / Paw with Stud on Top, Bar on Side and 3 Bar Holders on Bottom",75,Plastic
16599,"Helmet Classic, with Simulated Broken / Cracked Chin Strap (80's Style)",65,Plastic
93587,"Vehicle Body, Wheel Arch / Mudguard 3 x 4 x 1 2/3 Curved Front",36,Plastic
354,Glass for Panel 3 x 6 x 6 with Window,16,Plastic
18588,"Launcher, Weapon Rapid Shooter Six Barrel, 3 Fingers",68,Plastic
98388,"Animal, Bird, Two Feet [Plain]",28,Plastic
32bc01,"Door 1 x 2 x 3 Left with Hollow Studs, Fixed Glass",16,Plastic
93591,Wedge Curved 6 x 4 x 1 1/3 with 4 x 4 Base [Plain],6,Plastic
42135,Technic Axle Connector with Axle Hole [Reinforced],12,Plastic
19119,"Plant, Flower Stem with Bar and 6 Stems",76,Plastic
18950,Weapon Blade with Bar (Ninjago Jade Blade),73,Plastic
973p82,Minifig Torso with Red Vest and Train Logo Print,60,Plastic
22400,Headwear Accessory Visor Grille and Top Pin Hole,72,Plastic
25409,Hair Tousled Mid-Length with Side Part,65,Plastic
18987,"Mask, Batman Cowl Open Chin [Plain]",65,Plastic
90265,Duplo Door / Window with Four Equal Square Cornered Panes,4,Plastic
973c28h28,"Torso, Blue Arms and Hands [PLAIN]",60,Plastic
2650,Hook Slider - Arm Base with Three Finger Hinge,18,Plastic
47501,Fairing 1 x 2 Stepped with Two Pins,36,Plastic
973c28h14,"Torso, Blue Arms, Light Bluish Gray Hands [Plain]",60,Plastic
65617,Brick Round Corner 3 x 3 x 1 No Studs,20,Plastic
87686,Headwear Accessory Plume Dragon Wing Right,72,Plastic
44140,Large Figure Back Cover with Groove (Rahkshi),41,Plastic
6230,Tyre Smooth Small with White Hollow Fixed Center (Space Shuttle Wheel),29,Rubber
30400,Brick 4 x 18,11,Plastic
47844,Windscreen 9 x 3 x 1 2/3 Bubble Canopy,47,Plastic
27168,"Cockpit 4 x 2 x 3 with Pin Hole, 3 Towballs and 2 Clips",9,Plastic
19086,Technic Beam 5 x 5 x 2 Perpendicular Fork 3 Fingers,55,Plastic
33121,"Animal, Crab",28,Plastic
90661,"Large Figure Foot, Type 2",41,Plastic
92738,Weapon Gun / Blaster Small (Star Wars),73,Plastic
604549,"Tool Drill / Impact Wrench, Cordless Electric",73,Plastic
47676,"Pod, Bottom Cap 9 x 9 x 1 X-Pod",7,Plastic
2527,"Launcher Base, Weapon Cannon Base 2 x 4",68,Plastic
33120,Food Ice Cream Cone with Ice Cream,27,Plastic
32558,"Large Figure Weapon Sword, Toa Flame 2 x 12 with Two Holes",69,Plastic
37352,Brick Curved 1 x 2 x 1 No Studs,37,Plastic
19087,"Large Figure Limb / Torso Cover, Armor (Toa Okoto)",41,Plastic
27169,Minifig Neckwear Armor with Rock Shoulder Pads with 2 Back Studs,71,Plastic
784,Construction Vehicle Bucket Smooth 2 x 4 x 1,36,Plastic
47306,"Large Figure Skeletal, Torso with Beam, 2 Ball Joints, and 7 Tooth Half Gear",41,Plastic
62810,"Hair Short, Tousled with Side Part",65,Plastic
2043,"Fabuland, Door, Cupboard 2 x 6 x 7",42,Plastic
49465,Quatro Brick 2 x 2 with Curve,4,Plastic
50861,Tyre 21 x 6 City Motorcycle,29,Rubber
87687,Headwear Accessory Plume Dragon,72,Plastic
33322,Headwear Accessory Crown / Tiara,72,Plastic
164c01,"Boat Hull Section, Stern 6 x 6 x 3 1/3 with Light Gray Deck",35,Plastic
814,"Train Level Crossing Gate Type 1, Base",36,Plastic
60800b,Window 1 x 2 x 3 Shutter with Hinges and No Handle,16,Plastic
17486,"Leg Mechanical, Droid with Technic Pin - Short [Long Indent]",61,Plastic
31333,Duplo Dish,4,Plastic
22401,Headwear Accessory Visor (Nexo Knights),72,Plastic
47299,Large Figure Limb Cover (Toa Metru),41,Plastic
44790,"Large Figure Helmet, Hockey",41,Plastic
4287c,Slope Inverted 33° 3 x 1 with Internal Stopper and No Front Stud Connection,3,Plastic
30561,Helmet / Mask Royal Guard,65,Plastic
33078,Food Hot Dog / Sausage,27,Plastic
24504,Minifig Neckwear Ninja Face Scarf,71,Plastic
4783,Fabuland Ferris Wheel Axle Support,34,Plastic
47712,"Technic Panel Fairing #24 Small Short, Small Hole, Side B",40,Plastic
98370,Weapon Sword / Greatsword Pointed with Thin Crossguard,73,Plastic
30185c02,Window Bay 3 x 8 x 6 with Trans-Dark Blue Glass,16,Plastic
33bc01,"Door 1 x 2 x 3 Right, Hollow Studs, Fixed Glass",16,Plastic
22411,Headwear Accessory Plume / Feather / Ponytail,72,Rubber
28896,"Ramp, 127 x 111 mm with Medium Azure Arrow and Chevrons Print",77,Cardboard/Paper
2696,Tyre 24 x 13 Model Team,29,Rubber
973p7y,Minifig Torso Female with LtPurple Scarf and Gray Belt Print,60,Plastic
743,Gear Samsonite 35 Tooth,52,Plastic
2906,Technic Propeller 4 Blade 7 Stud Diameter with Square Ends,26,Plastic
30161,Windscreen 1 x 4 x 1 1/3 with Bottom Hinge,47,Plastic
30613,Brick Arch 3 x 6 x 5 Ornamented,34,Plastic
89679,Technic Panel Fairing 2 x 1 x 1,40,Plastic
2709,Technic Action Figure Upper Right Leg,61,Plastic
15450,Duplo Crane Base 2 x 2 with Hook Holder,4,Plastic
15444,Brick Special 1 x 1 x 2 with Extra Tube Side [Piece of Resistance],5,Plastic
55706,"Creature Body Part, Dragon Wing 8 x 10 [Plain]",75,Plastic
23860,"Weapon Sword, Blade with Bar, Double Edge",73,Plastic
27145,Minifig Hipwear Utility Belt,70,Plastic
27151,Minifig Neckwear Bow Tie,71,Plastic
802a,Door 1 x 3 x 3 Right with Window and Horizontal Handle,16,Plastic
66859,"Feet, 2 x 3 x 2/3 with 6 Studs on Top",61,Plastic
2348a,Glass for Hinge Car Roof 4 x 4 Sunroof [No Ridges],16,Plastic
70961,Technic Rubber Bumper 2 x 4,26,Plastic
2714b,"Bar 8L - Two Stop Rings / One Pin, Technic Figure Ski Pole [Flat End]",32,Plastic
30362,Leg Mechanical - Droid with Technic Pin,61,Plastic
3833,"Helmet, Construction / Hard Hat",65,Plastic
33125,Food Croissant - Rounded Ends,27,Plastic
23444,Lattice 3 x 6 Module with Studs,32,Plastic
60616b,Door 1 x 4 x 6 Smooth with Chamfered Handle Plinth,16,Plastic
11145,"Cable, Connector, 25cm for EV3",45,Plastic
27385,Hair Wide Mohawk with Coiled Texture,65,Plastic
41969,Duplo Support 2 x 3 x 3 with 2 Top Studs,4,Plastic
2913,"Wire with Train Track Contact Base, 97cm",45,Plastic
811,Baseplate 16 x 32 with Warehouse Stud Print [341],1,Plastic
92338,Chain 6L [5 Links],31,Plastic
17454,Train Front 2 x 6 x 2,16,Plastic
25380,"Creature Body Part, Dragon Head Lower Jaw with Fangs and Spikes (Ninjago)",75,Plastic
839,Homemaker Washbasin Base 4 x 4 x 4,7,Plastic
32171,Large Figure Throwing Disk [Plain],68,Plastic
22410,"Wheel Hard Plastic, Treaded with 7 Pin Holes (37mm D. x 22mm)",29,Plastic
4594,Windscreen 2 x 4 x 2 Vertical,47,Plastic
6126a,Wave / Flame Rounded with Base Pegs,69,Plastic
6156,Panel 1 x 4 x 3 with Fixed Glass,23,Plastic
53982,Hair Angular Swept Back,65,Plastic
4755,Plate 1 x 2 with Electric Contacts,45,Plastic
47713,"Technic Panel Fairing #25 Small Short, Small Hole, Side A",40,Plastic
36840,Bracket 1 x 1 - 1 x 1 Inverted,9,Plastic
2495,Equipment Hand Truck / Sack Barrow Frame,27,Plastic
32373,Weapon Pike / Spear - Flexible Rubber,73,Flexible Plastic
4782,"Fabuland, Ferris Wheel Seat",42,Plastic
6181,"Belville, Swimming Pool",42,Plastic
973pw3,Minifig Torso with US Cavalry Soldier Print,60,Plastic
93595,Wheel 11 x 6 with 8 'Y' Spokes [Plain],29,Plastic
15082,"Animal Body Part, Bat Wing with Shaft [Chima Bat Wing]",75,Plastic
61073,Technic Car Spoiler 3 x 8 [Three Holes],40,Plastic
93597,"Vehicle Body, Wheel Arch / Mudguard 3 x 4 with Headlights",36,Plastic
973pw1,Minifig Torso with US Cavalry General Print,60,Plastic
30214,Helmet Round Bubble,65,Plastic
2468,Panel 3 x 3 x 6 Corner Convex,23,Plastic
4212a,"Vehicle Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Center Hole, 1 x 2 Cutouts (Early Version)",36,Plastic
2332,Duplo Door / Window Frame with Raised Door Outline,4,Plastic
10113,"Mask, Batman Cowl [Plain]",65,Plastic
973p84,Minifig Torso with Four Button Suit and Train Logo Print conductor,60,Plastic
973p90,Torso Classic Space Logo Print,60,Plastic
6409c01,Duplo Train Cabin End with Yellow Top,4,Plastic
30016,"Belville, Wall, Lattice 6 x 6 x 12 Corner",42,Plastic
973p7z,Minifig Torso with Jacket over Lt Blue Button Down Shirt Print,60,Plastic
973paj,"Minifig Torso with Rock Raiders Jet Print Hover Scout, Pilot, Granite Grrl",60,Plastic
33286,"Belville / Scala, Brick Round 1 x 1 x 2/3 Round",42,Plastic
98603,"Large Figure Chest Cover, Armour Small",41,Plastic
973c28h12,"Torso, Blue Arms, Dark Bluish Gray Hands [Plain]",60,Plastic
60806,Window 4 x 4 x 3 Roof with Bottom Panel,16,Plastic
92474,Windscreen 6 x 2 x 2 with Handle,47,Plastic
740,"Electric Adapter / Transformer, Train 12V, for 220V",45,Plastic
30189,Tricycle Body Front Fork / Handlebars,36,Plastic
30837,"Vehicle Base 4 x 8 x 1 1/3 with Wheel Pins, 4 studs on each side, 2 x 2 Recessed Center and Hole",36,Plastic
32952,Brick Special 1 x 1 x 1 2/3 with Studs on 1 Side,5,Plastic
50899,Large Figure Spinner / Propeller without Code (Rhotuka) [Plain],68,Plastic
30343c01,"Window 4 x 10 x 2 Roof Slope Double, Complete Assembly, Trans-Dark Blue Glass",16,Plastic
61649,"Duplo Door / Window Frame Flat Front Surface, Completely Open Back",4,Plastic
32577,"Large Figure Skeletal, Torso with 3 Pins (Tohunga)",41,Plastic
11437,"Headwear Accessory Ninja Helmet Horn/Antlers, Elaborate",72,Plastic
98549,Tile Special 2 x 2 with Bar and Open Stud with Stop Ring (Flag Pole),15,Plastic
6035,Light Brick 1 x 2 with Single Side Light,45,Plastic
2578a,Street Sweeper Brush Holder with Towball Fitting,36,Plastic
47116,Brick Special 12 x 24 with 4 Corner Pegs,5,Plastic
93353,Duplo Support / Umbrella Stand with Square Base (fits 92002),4,Plastic
32576,"Large Figure Foot, 3 x 4 1/2 x 2 1/3 with Technic Pin Connector",41,Plastic
4839,Duplo Chair 2 x 2 x 2 with One Stud,4,Plastic
47843,Windscreen 10 x 4 x 2 Curved with Bubble Cutout and Single Hinge Finger,47,Plastic
23447,"Rock / Boulder, Vertical Half",33,Plastic
47328,"Large Figure Skeletal, Limb, with 2 Ball Joints, and 3 Holes (Vahki)",41,Plastic
970c36,Hips and Dark Pink Legs,61,Plastic
60616a,Door 1 x 4 x 6 Smooth with Square Handle Plinth,16,Plastic
30163,Sarcophagus / Coffin 2 x 4 x 6 Bottom,7,Plastic
769,Headwear Accessory Visor Large,72,Plastic
30177,"Wrap, Ninja, with Clip",65,Plastic
87695,"Animal Body Part, Horn, Cattle",75,Plastic
2904,Technic Motorcycle Pivot,25,Plastic
806,Vehicle Base 6 x 17 for Steering Gear,36,Plastic
6431,Duplo Building 4 x 8 x 6 with Front Door and Window,4,Plastic
184,Baseplate 16 x 18,1,Plastic
6126b,Wave / Flame Rounded with Base Rim,69,Plastic
2680,"Support 4 x 4 x 5 Stanchion, Tall Studs",34,Plastic
18943,Technic Digger Bucket 5 x 7 x 4 1/2 Clamshell with Pin Hole and Axle Hole,26,Plastic
